"ID","linenum","fstation","lstation","linelong","co","kongtiao","yuepiao","piaozhi","pay","ftime","ltime","station"
850,"924(顺义-土桥)","顺义","土桥","32.00","八方达","否","无效","分段计价","3.00","5:00","19:30","1 顺义 
 
2 仓上 
 
3 平各庄 
 
4 山子坟 
 
5 后桥 
 
6 李桥 
 
7 英各庄 
 
8 张辛 
 
9 窑上 
 
10 徐辛庄 
 
11 双埠头道口 
 
12 富豪 
 
13 北马庄 
 
14 西潞苑 
 
15 北关桥 
 
16 东关 
 
17 新华大街 
 
18 西大街 
 
19 西门 
 
20 北苑 
 
21 科技印刷厂 
 
22 果园 
 
23 梨园镇政府 
 
24 小街 
 
25 小街南口 
 
26 制线厂 
 
27 土桥 
"
851,"924(土桥-顺义)","土桥","顺义","32.00","八方达","否","无效","分段计价","3.00","5:30","20:00","1 土桥 
 
2 制线厂 
 
3 小街南口 
 
4 小街 
 
5 梨园镇政府 
 
6 果园 
 
7 科技印刷厂 
 
8 北苑 
 
9 西门 
 
10 西大街 
 
11 新华大街 
 
12 东关 
 
13 北关桥 
 
14 西潞苑 
 
15 北马庄 
 
16 富豪 
 
17 双埠头道口 
 
18 徐辛庄 
 
19 窑上 
 
20 张辛 
 
21 英各庄 
 
22 李桥 
 
23 后桥 
 
24 山子坟 
 
25 平各庄 
 
26 仓上 
 
27 顺义 
"
852,"925(六铺炕-延庆)","六铺炕","延庆","108.00","长途","否","无效","分段计价","8.50","5:40","17:30","1 六铺炕 
 
2 安华桥 
 
3 安贞西里 
 
4 建德门桥 
 
5 德外站 
 
6 北沙滩 
 
7 清河 
 
8 小营 
 
9 西三旗 
 
10 回龙观 
 
11 朱辛庄 
 
12 定福皇庄 
 
13 沙河 
 
14 满井 
 
15 百葛路口 
 
16 水屯 
 
17 明皇宫 
 
18 昌平南大街 
 
19 政法大学 
 
20 东关环岛 
 
21 九龙宫 
 
22 定陵口 
 
23 长陵 
 
24 裕陵 
 
25 泰陵 
 
26 轴承厂 
 
27 上口 
 
28 马虎寨 
 
29 蟹子石 
 
30 水泉沟 
 
31 白龙潭 
 
32 大庄科 
 
33 东二道河 
 
34 营城 
 
35 二铺 
 
36 王家山 
 
37 永宁 
 
38 新华营 
 
39 吴坊营 
 
40 漂流 
 
41 魏家营 
 
42 八里店 
 
43 砖厂 
 
44 京张道口 
 
45 石河营 
 
46 延庆 
"
853,"925(延庆-六铺炕)","延庆","六铺炕","108.00","长途","否","无效","分段计价","8.50","5:40","17:30","1 延庆 
 
2 石河营 
 
3 京张道口 
 
4 砖厂 
 
5 八里店 
 
6 魏家营 
 
7 漂流 
 
8 吴坊营 
 
9 新华营 
 
10 永宁 
 
11 王家山 
 
12 二铺 
 
13 营城 
 
14 东二道河 
 
15 大庄科 
 
16 白龙潭 
 
17 水泉沟 
 
18 蟹子石 
 
19 马虎寨 
 
20 上口 
 
21 轴承厂 
 
22 泰陵 
 
23 裕陵 
 
24 长陵 
 
25 定陵口 
 
26 九龙宫 
 
27 东关环岛 
 
28 政法大学 
 
29 昌平南大街 
 
30 明皇宫 
 
31 水屯 
 
32 百葛路口 
 
33 满井 
 
34 沙河 
 
35 定福皇庄 
 
36 朱辛庄 
 
37 回龙观 
 
38 西三旗 
 
39 小营 
 
40 清河 
 
41 北沙滩 
 
42 德外站 
 
43 建德门桥 
 
44 安贞西里 
 
45 安华桥 
 
46 六铺炕 
"
854,"926(凤河营-永定门)","凤河营","永定门","44.00","八方达","否","无效","分段计价","3.50","5:00","19:30","1 凤河营 
 
2 延寿营 
 
3 菜辛庄 
 
4 沙窝营 
 
5 采育南口 
 
6 采育 
 
7 朱庄 
 
8 永和庄 
 
9 马风岗 
 
10 东店 
 
11 青云店 
 
12 杨各庄道口 
 
13 垡上 
 
14 南大红门 
 
15 云海庄 
 
16 德茂庄 
 
17 东高地 
 
18 三营门 
 
19 和义农场 
 
20 大红门 
 
21 木樨园 
 
22 永定门 
"
855,"926(永定门-凤河营)","永定门","凤河营","44.00","八方达","否","无效","分段计价","3.50","6:00","20:00","1 永定门 
 
2 木樨园 
 
3 京温大厦 
 
4 大红门 
 
5 和义农场 
 
6 三营门 
 
7 东高地 
 
8 德茂庄 
 
9 云海庄 
 
10 南大红门 
 
11 垡上 
 
12 杨各庄道口 
 
13 青云店 
 
14 东店 
 
15 马风岗 
 
16 永和庄 
 
17 朱庄 
 
18 采育 
 
19 采育南口 
 
20 沙窝营 
 
21 菜辛庄 
 
22 延寿营 
 
23 凤河营 
"
856,"926支(牛坊-永定门)","牛坊","永定门","44.50","八方达","否","无效","分段计价","4.00","5:30","19:30","1 牛坊 
 
2 北泗 
 
3 长子营环岛 
 
4 长子营 
 
5 郑二营 
 
6 留民营 
 
7 杨秀店 
 
8 吉庄 
 
9 姚村 
 
10 周营路口 
 
11 房辛店 
 
12 同义庄 
 
13 千倾堂 
 
14 太和乡政府 
 
15 北京色织厂 
 
16 四合 
 
17 宝善庄 
 
18 鹿圈乡 
 
19 鹿圈 
 
20 鹿圈西口 
 
21 旧宫村 
 
22 旧宫开发区 
 
23 旧宫 
 
24 清逸园 
 
25 东方红大队 
 
26 吉庆庄 
 
27 清和园 
 
28 万源路 
 
29 东高地 
 
30 西洼地 
 
31 三营门 
 
32 和义南站 
 
33 和义农场 
 
34 久敬庄 
 
35 大红门 
 
36 西里 
 
37 京温大厦 
 
38 木樨园 
 
39 永定门 
"
857,"926支(永定门-牛坊)","永定门","牛坊","44.50","八方达","否","无效","分段计价","4.00","5:30","19:30","1 永定门 
 
2 木樨园 
 
3 京温大厦 
 
4 西里 
 
5 大红门 
 
6 久敬庄 
 
7 和义农场 
 
8 和义南站 
 
9 三营门 
 
10 西洼地 
 
11 东高地 
 
12 万源路 
 
13 清和园 
 
14 吉庆庄 
 
15 东方红大队 
 
16 清逸园 
 
17 旧宫 
 
18 旧宫开发区 
 
19 旧宫村 
 
20 鹿圈西口 
 
21 鹿圈 
 
22 鹿圈乡 
 
23 宝善庄 
 
24 四合 
 
25 北京色织厂 
 
26 太和乡政府 
 
27 千倾堂 
 
28 同义庄 
 
29 房辛店 
 
30 周营路口 
 
31 姚村 
 
32 吉庄 
 
33 杨秀店 
 
34 留民营 
 
35 郑二营 
 
36 长子营 
 
37 长子营环岛 
 
38 北泗 
 
39 牛坊 
"
858,"927(柴厂屯-永定门)","柴厂屯","永定门","56.50","八方达","否","无效","分段计价","4.50","5:30","16:30","1 柴厂屯 
 
2 应寺 
 
3 仇庄 
 
4 枣林 
 
5 小海子 
 
6 渠头 
 
7 后伏 
 
8 柏福 
 
9 空军基地 
 
10 大松垡 
 
11 小松垡 
 
12 大杜社 
 
13 东田阳 
 
14 西田阳 
 
15 史村 
 
16 大周易 
 
17 马驹桥 
 
18 隆盛长 
 
19 双桥门 
 
20 亦庄 
 
21 富源庄 
 
22 肖村 
 
23 城外诚 
 
24 成寿寺 
 
25 木樨园 
 
26 永定门 
"
859,"927(永定门-柴厂屯)","永定门","柴厂屯","56.50","八方达","否","无效","分段计价","4.50","6:00","20:00","1 永定门 
 
2 木樨园 
 
3 成寿寺 
 
4 城外诚 
 
5 肖村 
 
6 富源庄 
 
7 亦庄 
 
8 双桥门 
 
9 隆盛长 
 
10 马驹桥 
 
11 大周易 
 
12 史村 
 
13 西田阳 
 
14 东田阳 
 
15 大杜社 
 
16 小松垡 
 
17 大松垡 
 
18 空军基地 
 
19 柏福 
 
20 后伏 
 
21 渠头 
 
22 小海子 
 
23 枣林 
 
24 仇庄 
 
25 应寺 
 
26 柴厂屯 
"
860,"927支(长子营-永定门)","长子营","永定门","35.00","八方达","否","无效","分段计价","3.00","6:00","17:30","1 长子营 
 
2 郑二营 
 
3 留民营 
 
4 杨秀店 
 
5 古庄 
 
6 商业街 
 
7 马驹桥 
 
8 胜利村 
 
9 隆盛长 
 
10 南双桥 
 
11 双桥门 
 
12 亦庄管委会 
 
13 亦庄 
 
14 亦庄乡政府 
 
15 富源庄 
 
16 小红门 
 
17 城外城建材城 
 
18 肖村 
 
19 成寿寺 
 
20 十里河 
 
21 刘家窑 
 
22 赵公口 
 
23 木樨园 
 
24 永定门 
"
861,"927支(永定门-长子营)","永定门","长子营","35.00","八方达","否","无效","分段计价","3.00","8:30","19:30","1 永定门 
 
2 木樨园 
 
3 赵公口 
 
4 刘家窑 
 
5 成寿寺 
 
6 肖村 
 
7 城外城建材城 
 
8 小红门 
 
9 富源庄 
 
10 亦庄乡政府 
 
11 亦庄 
 
12 亦庄管委会 
 
13 双桥门 
 
14 南双桥 
 
15 隆盛场 
 
16 胜利村 
 
17 马驹桥 
 
18 商业街 
 
19 古庄 
 
20 杨秀店 
 
21 留民营 
 
22 郑二营 
 
23 长子营 
"
862,"927支1(觅子店-永定门)","觅子店","永定门","60.00","八方达","否","无效","分段计价","4.50","5:00","15:30","1 觅子店 
 
2 龙庄 
 
3 孔庄 
 
4 永乐店东口 
 
5 永乐店西口 
 
6 北堤寺 
 
7 神仙村 
 
8 于家务 
 
9 小耕垡 
 
10 牛堡屯 
 
11 小松垡 
 
12 大杜社 
 
13 东田阳 
 
14 西田阳 
 
15 史村 
 
16 大周易 
 
17 马驹桥 
 
18 隆盛场 
 
19 双桥门 
 
20 亦庄 
 
21 富源庄 
 
22 肖村 
 
23 成寿寺 
 
24 十里河 
 
25 赵公口 
 
26 永定门 
"
863,"927支1(永定门-觅子店)","永定门","觅子店","60.00","八方达","否","无效","分段计价","4.50","6:00","19:00","1 永定门 
 
2 赵公口 
 
3 成寿寺 
 
4 肖村 
 
5 富源庄 
 
6 亦庄 
 
7 双桥门 
 
8 隆盛场 
 
9 马驹桥 
 
10 大周易 
 
11 史村 
 
12 西田阳 
 
13 东田阳 
 
14 大杜社 
 
15 小松垡 
 
16 牛堡屯 
 
17 小耕垡 
 
18 于家务 
 
19 神仙村 
 
20 北堤寺 
 
21 永乐店西口 
 
22 永乐店东口 
 
23 孔庄 
 
24 龙庄 
 
25 觅子店 
"
864,"927专(西客站-亦庄站)","西客站","亦庄站","27.70","八方达","否","无效","分段计价","3.00","6:00","18:00","1 西客站 
 
2 莲花池 
 
3 六里桥 
 
4 六里桥南里 
 
5 西局 
 
6 夏家胡同 
 
7 郑王坟 
 
8 草桥 
 
9 洋桥 
 
10 西罗园 
 
11 木樨园 
 
12 赵公口 
 
13 石榴园 
 
14 南顶村 
 
15 光彩批发市场 
 
16 双庙 
 
17 双庙东路 
 
18 红寺村 
 
19 肖村 
 
20 肖村桥 
 
21 小红门 
 
22 十八里店南桥 
 
23 恋日绿岛 
 
24 博大中路 
 
25 弘善建材城 
 
26 大羊坊 
 
27 小羊坊 
 
28 亦庄站 
"
865,"927专(亦庄站-西客站)","亦庄站","西客站","27.70","八方达","否","无效","分段计价","3.00","6:00","18:00","1 亦庄站 
 
2 小羊坊 
 
3 大羊坊 
 
4 弘善建材城 
 
5 博大中路 
 
6 恋日绿岛 
 
7 十八里店南桥 
 
8 小红门 
 
9 肖村桥 
 
10 肖村 
 
11 红寺村 
 
12 双庙东路 
 
13 双庙 
 
14 光彩批发市场 
 
15 南顶村 
 
16 石榴园 
 
17 赵公口 
 
18 木樨园 
 
19 西罗园 
 
20 洋桥 
 
21 草桥 
 
22 郑王坟 
 
23 夏家胡同 
 
24 西局 
 
25 六里桥南里 
 
26 六里桥 
 
27 莲花池 
 
28 西客站 
"
866,"928(大马庄-郎家园)","大马庄","郎家园","25.70","客五","否","无效","分段计价","2.50","6:00","19:30","1 大马庄 
 
2 群芳园 
 
3 云景里 
 
4 云景东路 
 
5 杨家洼 
 
6 三间房 
 
7 梨园东里 
 
8 玉桥南里 
 
9 国税局 
 
10 南关 
 
11 车站路 
 
12 中仓 
 
13 西大街 
 
14 西门 
 
15 北苑 
 
16 郎家园 
"
867,"928(郎家园-大马庄)","郎家园","大马庄","24.30","客五","否","无效","分段计价","2.50","6:30","20:00","1 郎家园 
 
2 北苑 
 
3 西门 
 
4 西大街 
 
5 中仓 
 
6 车站路 
 
7 南关 
 
8 国税局 
 
9 玉桥南里 
 
10 梨园东里 
 
11 三间房 
 
12 杨家洼 
 
13 云景东路 
 
14 云景里 
 
15 群芳园 
 
16 大马庄 
"
868,"928支(结核病研究所-郎家园)","结核病研究所","郎家园","17.50","客五","否","无效","分段计价","2.00","6:00","19:40","1 结核病研究所 
 
2 物资学院 
 
3 西马庄 
 
4 八里桥北站 
 
5 西军庄 
 
6 杨闸环岛 
 
7 杨闸北站 
 
8 管庄 
 
9 周家井 
 
10 三间房 
 
11 二外语 
 
12 定福庄 
 
13 大黄庄 
 
14 高井 
 
15 太平庄 
 
16 青年路 
 
17 十里堡 
 
18 八里庄（朝阳） 
 
19 慈云寺 
 
20 朝阳路 
 
21 四惠站 
 
22 八王坟 
 
23 郎家园 
"
869,"928支(郎家园-结核病研究所)","郎家园","结核病研究所","20.00","客五","否","无效","分段计价","2.00","6:35","21:00","1 郎家园 
 
2 大北窑 
 
3 四惠站 
 
4 朝阳路 
 
5 慈云寺 
 
6 八里庄（朝阳） 
 
7 十里堡 
 
8 青年路 
 
9 太平庄 
 
10 高井 
 
11 大黄庄 
 
12 定福庄 
 
13 二外语 
 
14 三间房 
 
15 周家井 
 
16 管庄 
 
17 杨闸北站 
 
18 杨闸环岛 
 
19 西军庄 
 
20 八里桥北站 
 
21 西马庄 
 
22 物资学院 
 
23 结核病研究所 
"
870,"928支1(疃里三区-周家庄)","疃里三区","周家庄","34.00","客五","否","无效","分段计价","3.50","6:00","20:00","1 疃里三区 
 
2 疃里二区 
 
3 疃里一区 
 
4 疃里新村 
 
5 上潞园小区 
 
6 潞邑西路 
 
7 小潞邑 
 
8 龙旺庄 
 
9 焦王庄 
 
10 皇木厂 
 
11 岳庄 
 
12 西大街 
 
13 西门 
 
14 北苑 
 
15 八里桥 
 
16 杨闸 
 
17 杨闸中学 
 
18 双桥 
 
19 茶家坟 
 
20 梆子井 
 
21 高碑店 
 
22 停车场 
 
23 陈家林 
 
24 四惠站 
 
25 八王坟 
 
26 九龙山 
 
27 珠江帝景 
 
28 平乐园 
 
29 北工大北站 
 
30 工业大学 
 
31 松榆东里 
 
32 双龙南里 
 
33 双龙小区 
 
34 弘燕桥 
 
35 小武基桥 
 
36 十八里店北桥 
 
37 乡政府 
 
38 周家庄 
"
871,"928支1(周家庄-疃里三区)","周家庄","疃里三区","34.00","客五","否","无效","分段计价","3.50","6:00","20:00","1 周家庄 
 
2 乡政府 
 
3 十八里店北桥 
 
4 小武基桥 
 
5 弘燕桥 
 
6 双龙小区 
 
7 双龙南里 
 
8 松榆东里 
 
9 工业大学 
 
10 北工大北站 
 
11 平乐园 
 
12 珠江帝景 
 
13 九龙山 
 
14 八王坟 
 
15 四惠站 
 
16 陈家林 
 
17 停车场 
 
18 高碑店 
 
19 梆子井 
 
20 茶家坟 
 
21 双桥 
 
22 杨闸中学 
 
23 杨闸 
 
24 重兴寺 
 
25 八里桥 
 
26 北苑 
 
27 西门 
 
28 西大街 
 
29 岳庄 
 
30 皇木厂 
 
31 焦王庄 
 
32 龙旺庄 
 
33 小潞邑 
 
34 潞邑西路 
 
35 上潞园小区 
 
36 疃里新村 
 
37 疃里一区 
 
38 疃里二区 
 
39 疃里三区 
"
872,"929(木城涧-苹果园)","木城涧","苹果园","43.50","八方达","否","无效","分段计价","4.50","6:05","18:30","1 木城涧 
 
2 玉皇庙 
 
3 灰地 
 
4 三孔桥 
 
5 大台 
 
6 桃园 
 
7 菜台 
 
8 轴承厂 
 
9 清水涧 
 
10 落坡岭 
 
11 电厂 
 
12 王平村 
 
13 色树坟 
 
14 石古岩 
 
15 下苇甸 
 
16 二六八医院 
 
17 陇家庄 
 
18 野溪 
 
19 龙泉务 
 
20 琉璃渠 
 
21 水闸 
 
22 河滩站 
 
23 双峪路西口 
 
24 广宁村 
 
25 苹果园 
"
873,"929(苹果园-木城涧)","苹果园","木城涧","43.50","八方达","否","无效","分段计价","4.50","5:45","18:30","1 苹果园 
 
2 广宁村 
 
3 双峪路西口 
 
4 河滩站 
 
5 水闸 
 
6 琉璃渠 
 
7 龙泉务 
 
8 野溪 
 
9 陇家庄 
 
10 二六八医院 
 
11 下苇甸 
 
12 石古岩 
 
13 色树坟 
 
14 王平村 
 
15 电厂 
 
16 落坡岭 
 
17 清水涧 
 
18 轴承厂 
 
19 菜台 
 
20 桃园 
 
21 大台 
 
22 三孔桥 
 
23 灰地 
 
24 玉皇庙 
 
25 木城涧 
"
874,"929支(苹果园-双塘涧)","苹果园","双塘涧","102.50","八方达","否","无效","分段计价","8.00","6:00","15:40","1 苹果园 
 
2 金顶街 
 
3 石景山 
 
4 首钢小区 
 
5 模式口 
 
6 高井 
 
7 黑石头 
 
8 五里店 
 
9 南宫 
 
10 三家店 
 
11 城子 
 
12 河滩 
 
13 水闸 
 
14 三家店西路 
 
15 水泥厂 
 
16 曹家沟 
 
17 军庄 
 
18 龙泉山庄 
 
19 陈家庄 
 
20 担里 
 
21 下苇店 
 
22 石古岩 
 
23 色树坟 
 
24 王平村 
 
25 落坡岭 
 
26 清水涧 
 
27 安家庄 
 
28 十八潭 
 
29 雁翅 
 
30 芹岭口 
 
31 下马岭 
 
32 太子墓 
 
33 珍珠湖路口 
 
34 清白口 
 
35 法城口 
 
36 军响 
 
37 东胡林 
 
38 西胡林 
 
39 火村口 
 
40 斋堂 
 
41 斋堂镇政府 
 
42 斋堂西口 
 
43 西斋堂 
 
44 川底村路口 
 
45 达摩口 
 
46 清水镇政府 
 
47 上清水 
 
48 新村 
 
49 百花山路口 
 
50 杜家庄 
 
51 张家庄 
 
52 齐家庄 
 
53 双塘涧灵山景区 
"
875,"929支(双塘涧-苹果园)","双塘涧","苹果园","102.50","八方达","否","无效","分段计价","8.00","7:00","17:00","1 双塘涧灵山景区 
 
2 齐家庄 
 
3 张家庄 
 
4 杜家庄 
 
5 百花山路口 
 
6 新村 
 
7 上清水 
 
8 清水镇政府 
 
9 达摩口 
 
10 川底村路口 
 
11 西斋堂 
 
12 斋堂西口 
 
13 斋堂镇政府 
 
14 斋堂 
 
15 火村口 
 
16 西胡林 
 
17 东胡林 
 
18 军响 
 
19 法城口 
 
20 清白口 
 
21 珍珠湖路口 
 
22 太子墓 
 
23 下马岭 
 
24 芹岭口 
 
25 雁翅 
 
26 十八潭 
 
27 安家庄 
 
28 清水涧 
 
29 落坡岭 
 
30 王平村 
 
31 色树坟 
 
32 石古岩 
 
33 下苇店 
 
34 担里 
 
35 陈家庄 
 
36 龙泉山庄 
 
37 军庄 
 
38 曹家沟 
 
39 水泥厂 
 
40 三家店西路 
 
41 水闸 
 
42 河滩 
 
43 城子 
 
44 三家店 
 
45 南宫 
 
46 五里店 
 
47 黑石头 
 
48 高井 
 
49 模式口 
 
50 首钢小区 
 
51 石景山 
 
52 金顶街 
 
53 苹果园 
"
876,"930(八王坟-三河站)","八王坟","三河站","61.90","八方达","否","无效","分段计价","6.00","6:15","20:00","1 八王坟 
 
2 物资学院 
 
3 结研所 
 
4 燕潮铭酒厂 
 
5 燕灵路口 
 
6 行宫花园 
 
7 迎宾路口 
 
8 火车站口 
 
9 印刷厂 
 
10 食品城 
 
11 天子庄园 
 
12 东柳树 
 
13 福喜公司 
 
14 夏垫 
 
15 牧机场 
 
16 温泉度假村 
 
17 煤矿路口 
 
18 直属库 
 
19 李旗庄 
 
20 西关环岛 
 
21 建兴市场 
 
22 滨河院 
 
23 市政府 
 
24 京东第一集 
 
25 城建新村 
 
26 安居小区 
 
27 地税局 
 
28 刘李庄 
 
29 三河站 
"
877,"930(三河站-八王坟)","三河站","八王坟","61.90","八方达","否","无效","分段计价","6.00","4:45","18:25","1 三河站 
 
2 刘李庄 
 
3 地税局 
 
4 安居小区 
 
5 城建新村 
 
6 京东第一集 
 
7 市政府 
 
8 滨河院 
 
9 建兴市场 
 
10 西关环岛 
 
11 李旗庄 
 
12 直属库 
 
13 煤矿路口 
 
14 温泉度假村 
 
15 牧机场 
 
16 夏垫 
 
17 福喜公司 
 
18 东柳树 
 
19 天子庄园 
 
20 食品城 
 
21 印刷厂 
 
22 火车站口 
 
23 迎宾路口 
 
24 行宫花园 
 
25 燕灵路口 
 
26 燕潮铭酒厂 
 
27 结研所 
 
28 物资学院 
 
29 八王坟 
"
878,"930支(八王坟-津桥工商学院)","八王坟","津桥工商学院","38.50","八方达","否","无效","分段计价","4.00","6:20","21:00","1 八王坟 
 
2 北苑 
 
3 二六三 
 
4 八里桥 
 
5 结研所 
 
6 燕潮铭酒厂 
 
7 燕灵路口 
 
8 交干院 
 
9 学院街 
 
10 华北矿专 
 
11 小张各庄 
 
12 行宫宾馆 
 
13 迎宾路口 
 
14 燕郊火车站 
 
15 印刷厂 
 
16 食品厂 
 
17 津桥工商学院 
"
879,"930支(津桥工商学院-八王坟)","津桥工商学院","八王坟","38.50","八方达","否","无效","分段计价","4.00","5:10","19:50","1 津桥工商学院 
 
2 食品厂 
 
3 印刷厂 
 
4 燕郊火车站 
 
5 迎宾路口 
 
6 行宫宾馆 
 
7 小张各庄 
 
8 华北矿专 
 
9 学院街 
 
10 交干院 
 
11 燕灵路口 
 
12 燕潮铭酒厂 
 
13 结研所 
 
14 八里桥 
 
15 二六三 
 
16 北苑 
 
17 八王坟 
"
880,"930支1(八王坟-白庙新村)","八王坟","白庙新村","28.00","八方达","否","无效","分段计价","3.00","6:15","18:30","1 八王坟 
 
2 杨闸 
 
3 杨闸环岛 
 
4 航艺所 
 
5 西马庄 
 
6 物资学院 
 
7 结研所 
 
8 焦王庄 
 
9 龙旺庄 
 
10 京东驾校 
 
11 六合树 
 
12 宋庄铸造厂 
 
13 宋庄 
 
14 任庄 
 
15 白庙新村 
"
